Minutes5DK,Minutes5UTC,CO2Emission,PriceArea
2019-12-27T19:40:00,2019-12-27T18:40:00+00:00,233,DK1
2019-12-27T19:45:00,2019-12-27T18:45:00+00:00,231,DK1
2019-12-27T19:50:00,2019-12-27T18:50:00+00:00,233,DK1
2019-12-27T19:55:00,2019-12-27T18:55:00+00:00,230,DK1
2019-12-27T20:00:00,2019-12-27T19:00:00+00:00,219,DK1
2019-12-27T20:05:00,2019-12-27T19:05:00+00:00,215,DK1
2019-12-27T20:10:00,2019-12-27T19:10:00+00:00,220,DK1
2019-12-27T20:15:00,2019-12-27T19:15:00+00:00,219,DK1
2019-12-27T20:20:00,2019-12-27T19:20:00+00:00,207,DK1
2019-12-27T20:25:00,2019-12-27T19:25:00+00:00,200,DK1
2019-12-27T20:30:00,2019-12-27T19:30:00+00:00,198,DK1
2019-12-27T20:35:00,2019-12-27T19:35:00+00:00,198,DK1
2019-12-27T20:40:00,2019-12-27T19:40:00+00:00,199,DK1
2019-12-27T20:45:00,2019-12-27T19:45:00+00:00,198,DK1
2019-12-27T20:50:00,2019-12-27T19:50:00+00:00,209,DK1
2019-12-27T20:55:00,2019-12-27T19:55:00+00:00,221,DK1
2019-12-27T21:00:00,2019-12-27T20:00:00+00:00,221,DK1
2019-12-27T21:05:00,2019-12-27T20:05:00+00:00,238,DK1
2019-12-27T21:10:00,2019-12-27T20:10:00+00:00,252,DK1
2019-12-27T21:15:00,2019-12-27T20:15:00+00:00,257,DK1
2019-12-27T21:20:00,2019-12-27T20:20:00+00:00,261,DK1
2019-12-27T21:25:00,2019-12-27T20:25:00+00:00,258,DK1
2019-12-27T21:30:00,2019-12-27T20:30:00+00:00,247,DK1
2019-12-27T21:35:00,2019-12-27T20:35:00+00:00,254,DK1
2019-12-27T21:40:00,2019-12-27T20:40:00+00:00,254,DK1
2019-12-27T21:45:00,2019-12-27T20:45:00+00:00,251,DK1
2019-12-27T21:50:00,2019-12-27T20:50:00+00:00,255,DK1
2019-12-27T21:55:00,2019-12-27T20:55:00+00:00,264,DK1
2019-12-27T22:00:00,2019-12-27T21:00:00+00:00,291,DK1
2019-12-27T22:05:00,2019-12-27T21:05:00+00:00,316,DK1
2019-12-27T22:10:00,2019-12-27T21:10:00+00:00,322,DK1
2019-12-27T22:15:00,2019-12-27T21:15:00+00:00,324,DK1
2019-12-27T22:20:00,2019-12-27T21:20:00+00:00,324,DK1
2019-12-27T22:25:00,2019-12-27T21:25:00+00:00,327,DK1
2019-12-27T22:30:00,2019-12-27T21:30:00+00:00,338,DK1
2019-12-27T22:35:00,2019-12-27T21:35:00+00:00,351,DK1
2019-12-27T22:40:00,2019-12-27T21:40:00+00:00,355,DK1
2019-12-27T22:45:00,2019-12-27T21:45:00+00:00,350,DK1
2019-12-27T22:50:00,2019-12-27T21:50:00+00:00,343,DK1
2019-12-27T22:55:00,2019-12-27T21:55:00+00:00,349,DK1
2019-12-27T23:00:00,2019-12-27T22:00:00+00:00,356,DK1
2019-12-27T23:05:00,2019-12-27T22:05:00+00:00,357,DK1
2019-12-27T23:10:00,2019-12-27T22:10:00+00:00,347,DK1
2019-12-27T23:15:00,2019-12-27T22:15:00+00:00,335,DK1
2019-12-27T23:20:00,2019-12-27T22:20:00+00:00,342,DK1
2019-12-27T23:25:00,2019-12-27T22:25:00+00:00,346,DK1
2019-12-27T23:30:00,2019-12-27T22:30:00+00:00,348,DK1
2019-12-27T23:35:00,2019-12-27T22:35:00+00:00,346,DK1
2019-12-27T23:40:00,2019-12-27T22:40:00+00:00,344,DK1
2019-12-27T23:45:00,2019-12-27T22:45:00+00:00,344,DK1
2019-12-27T23:50:00,2019-12-27T22:50:00+00:00,348,DK1
2019-12-27T23:55:00,2019-12-27T22:55:00+00:00,353,DK1
2019-12-28T00:00:00,2019-12-27T23:00:00+00:00,345,DK1
2019-12-28T00:05:00,2019-12-27T23:05:00+00:00,354,DK1
2019-12-28T00:10:00,2019-12-27T23:10:00+00:00,351,DK1
2019-12-28T00:15:00,2019-12-27T23:15:00+00:00,346,DK1
2019-12-28T00:20:00,2019-12-27T23:20:00+00:00,345,DK1
2019-12-28T00:25:00,2019-12-27T23:25:00+00:00,347,DK1
2019-12-28T00:30:00,2019-12-27T23:30:00+00:00,346,DK1
2019-12-28T00:35:00,2019-12-27T23:35:00+00:00,343,DK1
2019-12-28T00:40:00,2019-12-27T23:40:00+00:00,343,DK1
2019-12-28T00:45:00,2019-12-27T23:45:00+00:00,341,DK1
2019-12-28T00:50:00,2019-12-27T23:50:00+00:00,342,DK1
2019-12-28T00:55:00,2019-12-27T23:55:00+00:00,343,DK1
2019-12-28T01:00:00,2019-12-28T00:00:00+00:00,342,DK1
2019-12-28T01:05:00,2019-12-28T00:05:00+00:00,339,DK1
2019-12-28T01:10:00,2019-12-28T00:10:00+00:00,338,DK1
2019-12-28T01:15:00,2019-12-28T00:15:00+00:00,337,DK1
2019-12-28T01:20:00,2019-12-28T00:20:00+00:00,337,DK1
2019-12-28T01:25:00,2019-12-28T00:25:00+00:00,337,DK1
2019-12-28T01:30:00,2019-12-28T00:30:00+00:00,335,DK1
2019-12-28T01:35:00,2019-12-28T00:35:00+00:00,337,DK1
2019-12-28T01:40:00,2019-12-28T00:40:00+00:00,338,DK1
2019-12-28T01:45:00,2019-12-28T00:45:00+00:00,338,DK1
2019-12-28T01:50:00,2019-12-28T00:50:00+00:00,337,DK1
2019-12-28T01:55:00,2019-12-28T00:55:00+00:00,338,DK1
2019-12-28T02:00:00,2019-12-28T01:00:00+00:00,337,DK1
2019-12-28T02:05:00,2019-12-28T01:05:00+00:00,337,DK1
2019-12-28T02:10:00,2019-12-28T01:10:00+00:00,339,DK1
2019-12-28T02:15:00,2019-12-28T01:15:00+00:00,337,DK1
2019-12-28T02:20:00,2019-12-28T01:20:00+00:00,338,DK1
2019-12-28T02:25:00,2019-12-28T01:25:00+00:00,338,DK1
2019-12-28T02:30:00,2019-12-28T01:30:00+00:00,338,DK1
2019-12-28T02:35:00,2019-12-28T01:35:00+00:00,329,DK1
2019-12-28T02:40:00,2019-12-28T01:40:00+00:00,330,DK1
2019-12-28T02:45:00,2019-12-28T01:45:00+00:00,329,DK1
2019-12-28T02:50:00,2019-12-28T01:50:00+00:00,326,DK1
2019-12-28T02:55:00,2019-12-28T01:55:00+00:00,324,DK1
2019-12-28T03:00:00,2019-12-28T02:00:00+00:00,325,DK1
2019-12-28T03:05:00,2019-12-28T02:05:00+00:00,326,DK1
2019-12-28T03:10:00,2019-12-28T02:10:00+00:00,323,DK1
2019-12-28T03:15:00,2019-12-28T02:15:00+00:00,319,DK1
2019-12-28T03:20:00,2019-12-28T02:20:00+00:00,319,DK1
2019-12-28T03:25:00,2019-12-28T02:25:00+00:00,320,DK1
2019-12-28T03:30:00,2019-12-28T02:30:00+00:00,323,DK1
2019-12-28T03:35:00,2019-12-28T02:35:00+00:00,322,DK1
2019-12-28T03:40:00,2019-12-28T02:40:00+00:00,320,DK1
2019-12-28T03:45:00,2019-12-28T02:45:00+00:00,318,DK1
2019-12-28T03:50:00,2019-12-28T02:50:00+00:00,319,DK1
2019-12-28T03:55:00,2019-12-28T02:55:00+00:00,320,DK1
2019-12-28T04:00:00,2019-12-28T03:00:00+00:00,319,DK1
2019-12-28T04:05:00,2019-12-28T03:05:00+00:00,319,DK1
2019-12-28T04:10:00,2019-12-28T03:10:00+00:00,319,DK1
2019-12-28T04:15:00,2019-12-28T03:15:00+00:00,320,DK1
2019-12-28T04:20:00,2019-12-28T03:20:00+00:00,320,DK1
2019-12-28T04:25:00,2019-12-28T03:25:00+00:00,316,DK1
2019-12-28T04:30:00,2019-12-28T03:30:00+00:00,316,DK1
2019-12-28T04:35:00,2019-12-28T03:35:00+00:00,316,DK1
2019-12-28T04:40:00,2019-12-28T03:40:00+00:00,315,DK1
2019-12-28T04:45:00,2019-12-28T03:45:00+00:00,314,DK1
2019-12-28T04:50:00,2019-12-28T03:50:00+00:00,312,DK1
2019-12-28T04:55:00,2019-12-28T03:55:00+00:00,310,DK1
2019-12-28T05:00:00,2019-12-28T04:00:00+00:00,308,DK1
2019-12-28T05:05:00,2019-12-28T04:05:00+00:00,307,DK1
2019-12-28T05:10:00,2019-12-28T04:10:00+00:00,308,DK1
2019-12-28T05:15:00,2019-12-28T04:15:00+00:00,309,DK1
2019-12-28T05:20:00,2019-12-28T04:20:00+00:00,308,DK1
2019-12-28T05:25:00,2019-12-28T04:25:00+00:00,313,DK1
2019-12-28T05:30:00,2019-12-28T04:30:00+00:00,313,DK1
2019-12-28T05:35:00,2019-12-28T04:35:00+00:00,313,DK1
2019-12-28T05:40:00,2019-12-28T04:40:00+00:00,313,DK1
2019-12-28T05:45:00,2019-12-28T04:45:00+00:00,311,DK1
2019-12-28T05:50:00,2019-12-28T04:50:00+00:00,314,DK1
2019-12-28T05:55:00,2019-12-28T04:55:00+00:00,317,DK1
2019-12-28T06:00:00,2019-12-28T05:00:00+00:00,317,DK1
2019-12-28T06:05:00,2019-12-28T05:05:00+00:00,316,DK1
2019-12-28T06:10:00,2019-12-28T05:10:00+00:00,317,DK1
2019-12-28T06:15:00,2019-12-28T05:15:00+00:00,320,DK1
2019-12-28T06:20:00,2019-12-28T05:20:00+00:00,317,DK1
2019-12-28T06:25:00,2019-12-28T05:25:00+00:00,317,DK1
2019-12-28T06:30:00,2019-12-28T05:30:00+00:00,317,DK1
2019-12-28T06:35:00,2019-12-28T05:35:00+00:00,316,DK1
2019-12-28T06:40:00,2019-12-28T05:40:00+00:00,314,DK1
2019-12-28T06:45:00,2019-12-28T05:45:00+00:00,312,DK1
2019-12-28T06:50:00,2019-12-28T05:50:00+00:00,313,DK1
2019-12-28T06:55:00,2019-12-28T05:55:00+00:00,313,DK1
2019-12-28T07:00:00,2019-12-28T06:00:00+00:00,311,DK1
2019-12-28T07:05:00,2019-12-28T06:05:00+00:00,307,DK1
2019-12-28T07:10:00,2019-12-28T06:10:00+00:00,309,DK1
2019-12-28T07:15:00,2019-12-28T06:15:00+00:00,310,DK1
2019-12-28T07:20:00,2019-12-28T06:20:00+00:00,308,DK1
2019-12-28T07:25:00,2019-12-28T06:25:00+00:00,307,DK1
2019-12-28T07:30:00,2019-12-28T06:30:00+00:00,304,DK1
2019-12-28T07:35:00,2019-12-28T06:35:00+00:00,303,DK1
2019-12-28T07:40:00,2019-12-28T06:40:00+00:00,302,DK1
2019-12-28T07:45:00,2019-12-28T06:45:00+00:00,301,DK1
2019-12-28T07:50:00,2019-12-28T06:50:00+00:00,310,DK1
2019-12-28T07:55:00,2019-12-28T06:55:00+00:00,306,DK1
2019-12-28T08:00:00,2019-12-28T07:00:00+00:00,277,DK1
2019-12-28T08:05:00,2019-12-28T07:05:00+00:00,246,DK1
2019-12-28T08:10:00,2019-12-28T07:10:00+00:00,245,DK1
2019-12-28T08:15:00,2019-12-28T07:15:00+00:00,239,DK1
2019-12-28T08:20:00,2019-12-28T07:20:00+00:00,237,DK1
2019-12-28T08:25:00,2019-12-28T07:25:00+00:00,233,DK1
2019-12-28T08:30:00,2019-12-28T07:30:00+00:00,231,DK1
2019-12-28T08:35:00,2019-12-28T07:35:00+00:00,234,DK1
2019-12-28T08:40:00,2019-12-28T07:40:00+00:00,236,DK1
2019-12-28T08:45:00,2019-12-28T07:45:00+00:00,237,DK1
2019-12-28T08:50:00,2019-12-28T07:50:00+00:00,235,DK1
2019-12-28T08:55:00,2019-12-28T07:55:00+00:00,232,DK1
2019-12-28T09:00:00,2019-12-28T08:00:00+00:00,237,DK1
2019-12-28T09:05:00,2019-12-28T08:05:00+00:00,240,DK1
2019-12-28T09:10:00,2019-12-28T08:10:00+00:00,238,DK1
2019-12-28T09:15:00,2019-12-28T08:15:00+00:00,236,DK1
2019-12-28T09:20:00,2019-12-28T08:20:00+00:00,236,DK1
2019-12-28T09:25:00,2019-12-28T08:25:00+00:00,245,DK1
2019-12-28T09:30:00,2019-12-28T08:30:00+00:00,244,DK1
2019-12-28T09:35:00,2019-12-28T08:35:00+00:00,244,DK1
2019-12-28T09:40:00,2019-12-28T08:40:00+00:00,239,DK1
2019-12-28T09:45:00,2019-12-28T08:45:00+00:00,238,DK1
2019-12-28T09:50:00,2019-12-28T08:50:00+00:00,236,DK1
2019-12-28T09:55:00,2019-12-28T08:55:00+00:00,234,DK1
2019-12-28T10:00:00,2019-12-28T09:00:00+00:00,226,DK1
2019-12-28T10:05:00,2019-12-28T09:05:00+00:00,221,DK1
2019-12-28T10:10:00,2019-12-28T09:10:00+00:00,217,DK1
2019-12-28T10:15:00,2019-12-28T09:15:00+00:00,213,DK1
2019-12-28T10:20:00,2019-12-28T09:20:00+00:00,212,DK1
2019-12-28T10:25:00,2019-12-28T09:25:00+00:00,212,DK1
2019-12-28T10:30:00,2019-12-28T09:30:00+00:00,216,DK1
2019-12-28T10:35:00,2019-12-28T09:35:00+00:00,215,DK1
2019-12-28T10:40:00,2019-12-28T09:40:00+00:00,214,DK1
2019-12-28T10:45:00,2019-12-28T09:45:00+00:00,213,DK1
2019-12-28T10:50:00,2019-12-28T09:50:00+00:00,220,DK1
2019-12-28T10:55:00,2019-12-28T09:55:00+00:00,221,DK1
2019-12-28T11:00:00,2019-12-28T10:00:00+00:00,204,DK1
2019-12-28T11:05:00,2019-12-28T10:05:00+00:00,200,DK1
2019-12-28T11:10:00,2019-12-28T10:10:00+00:00,218,DK1
2019-12-28T11:15:00,2019-12-28T10:15:00+00:00,228,DK1
2019-12-28T11:20:00,2019-12-28T10:20:00+00:00,225,DK1
2019-12-28T11:25:00,2019-12-28T10:25:00+00:00,223,DK1
2019-12-28T11:30:00,2019-12-28T10:30:00+00:00,222,DK1
2019-12-28T11:35:00,2019-12-28T10:35:00+00:00,223,DK1
2019-12-28T11:40:00,2019-12-28T10:40:00+00:00,224,DK1
2019-12-28T11:45:00,2019-12-28T10:45:00+00:00,220,DK1
2019-12-28T11:50:00,2019-12-28T10:50:00+00:00,217,DK1
2019-12-28T11:55:00,2019-12-28T10:55:00+00:00,216,DK1
2019-12-28T12:00:00,2019-12-28T11:00:00+00:00,230,DK1
2019-12-28T12:05:00,2019-12-28T11:05:00+00:00,238,DK1
2019-12-28T12:10:00,2019-12-28T11:10:00+00:00,239,DK1
2019-12-28T12:15:00,2019-12-28T11:15:00+00:00,234,DK1
2019-12-28T12:20:00,2019-12-28T11:20:00+00:00,232,DK1
2019-12-28T12:25:00,2019-12-28T11:25:00+00:00,225,DK1
2019-12-28T12:30:00,2019-12-28T11:30:00+00:00,225,DK1
2019-12-28T12:35:00,2019-12-28T11:35:00+00:00,223,DK1
2019-12-28T12:40:00,2019-12-28T11:40:00+00:00,219,DK1
2019-12-28T12:45:00,2019-12-28T11:45:00+00:00,220,DK1
2019-12-28T12:50:00,2019-12-28T11:50:00+00:00,219,DK1
2019-12-28T12:55:00,2019-12-28T11:55:00+00:00,217,DK1
2019-12-28T13:00:00,2019-12-28T12:00:00+00:00,213,DK1
2019-12-28T13:05:00,2019-12-28T12:05:00+00:00,213,DK1
2019-12-28T13:10:00,2019-12-28T12:10:00+00:00,214,DK1
2019-12-28T13:15:00,2019-12-28T12:15:00+00:00,212,DK1
2019-12-28T13:20:00,2019-12-28T12:20:00+00:00,220,DK1
2019-12-28T13:25:00,2019-12-28T12:25:00+00:00,230,DK1
2019-12-28T13:30:00,2019-12-28T12:30:00+00:00,225,DK1
2019-12-28T13:35:00,2019-12-28T12:35:00+00:00,225,DK1
2019-12-28T13:40:00,2019-12-28T12:40:00+00:00,225,DK1
2019-12-28T13:45:00,2019-12-28T12:45:00+00:00,222,DK1
2019-12-28T13:50:00,2019-12-28T12:50:00+00:00,226,DK1
2019-12-28T13:55:00,2019-12-28T12:55:00+00:00,230,DK1
2019-12-28T14:00:00,2019-12-28T13:00:00+00:00,213,DK1
2019-12-28T14:05:00,2019-12-28T13:05:00+00:00,196,DK1
2019-12-28T14:10:00,2019-12-28T13:10:00+00:00,198,DK1
2019-12-28T14:15:00,2019-12-28T13:15:00+00:00,199,DK1
2019-12-28T14:20:00,2019-12-28T13:20:00+00:00,202,DK1
2019-12-28T14:25:00,2019-12-28T13:25:00+00:00,200,DK1
2019-12-28T14:30:00,2019-12-28T13:30:00+00:00,197,DK1
2019-12-28T14:35:00,2019-12-28T13:35:00+00:00,197,DK1
2019-12-28T14:40:00,2019-12-28T13:40:00+00:00,194,DK1
2019-12-28T14:45:00,2019-12-28T13:45:00+00:00,193,DK1
2019-12-28T14:50:00,2019-12-28T13:50:00+00:00,202,DK1
2019-12-28T14:55:00,2019-12-28T13:55:00+00:00,199,DK1
2019-12-28T15:00:00,2019-12-28T14:00:00+00:00,172,DK1
2019-12-28T15:05:00,2019-12-28T14:05:00+00:00,187,DK1
2019-12-28T15:10:00,2019-12-28T14:10:00+00:00,189,DK1
2019-12-28T15:15:00,2019-12-28T14:15:00+00:00,178,DK1
2019-12-28T15:20:00,2019-12-28T14:20:00+00:00,178,DK1
2019-12-28T15:25:00,2019-12-28T14:25:00+00:00,177,DK1
2019-12-28T15:30:00,2019-12-28T14:30:00+00:00,174,DK1
2019-12-28T15:35:00,2019-12-28T14:35:00+00:00,176,DK1
2019-12-28T15:40:00,2019-12-28T14:40:00+00:00,174,DK1
2019-12-28T15:45:00,2019-12-28T14:45:00+00:00,179,DK1
2019-12-28T15:50:00,2019-12-28T14:50:00+00:00,183,DK1
2019-12-28T15:55:00,2019-12-28T14:55:00+00:00,192,DK1
2019-12-28T16:00:00,2019-12-28T15:00:00+00:00,197,DK1
2019-12-28T16:05:00,2019-12-28T15:05:00+00:00,205,DK1
2019-12-28T16:10:00,2019-12-28T15:10:00+00:00,208,DK1
2019-12-28T16:15:00,2019-12-28T15:15:00+00:00,204,DK1
2019-12-28T16:20:00,2019-12-28T15:20:00+00:00,204,DK1
2019-12-28T16:25:00,2019-12-28T15:25:00+00:00,202,DK1
2019-12-28T16:30:00,2019-12-28T15:30:00+00:00,208,DK1
2019-12-28T16:35:00,2019-12-28T15:35:00+00:00,208,DK1
2019-12-28T16:40:00,2019-12-28T15:40:00+00:00,202,DK1
2019-12-28T16:45:00,2019-12-28T15:45:00+00:00,197,DK1
2019-12-28T16:50:00,2019-12-28T15:50:00+00:00,200,DK1
2019-12-28T16:55:00,2019-12-28T15:55:00+00:00,204,DK1
2019-12-28T17:00:00,2019-12-28T16:00:00+00:00,209,DK1
2019-12-28T17:05:00,2019-12-28T16:05:00+00:00,206,DK1
2019-12-28T17:10:00,2019-12-28T16:10:00+00:00,210,DK1
2019-12-28T17:15:00,2019-12-28T16:15:00+00:00,207,DK1
2019-12-28T17:20:00,2019-12-28T16:20:00+00:00,211,DK1
2019-12-28T17:25:00,2019-12-28T16:25:00+00:00,212,DK1
2019-12-28T17:30:00,2019-12-28T16:30:00+00:00,213,DK1
2019-12-28T17:35:00,2019-12-28T16:35:00+00:00,215,DK1
2019-12-28T17:40:00,2019-12-28T16:40:00+00:00,214,DK1
2019-12-28T17:45:00,2019-12-28T16:45:00+00:00,209,DK1
2019-12-28T17:50:00,2019-12-28T16:50:00+00:00,207,DK1
2019-12-28T17:55:00,2019-12-28T16:55:00+00:00,203,DK1
2019-12-28T18:00:00,2019-12-28T17:00:00+00:00,196,DK1
2019-12-28T18:05:00,2019-12-28T17:05:00+00:00,196,DK1
2019-12-28T18:10:00,2019-12-28T17:10:00+00:00,201,DK1
2019-12-28T18:15:00,2019-12-28T17:15:00+00:00,200,DK1
2019-12-28T18:20:00,2019-12-28T17:20:00+00:00,197,DK1
2019-12-28T18:25:00,2019-12-28T17:25:00+00:00,196,DK1
2019-12-28T18:30:00,2019-12-28T17:30:00+00:00,191,DK1
2019-12-28T18:35:00,2019-12-28T17:35:00+00:00,193,DK1
2019-12-28T18:40:00,2019-12-28T17:40:00+00:00,185,DK1
2019-12-28T18:45:00,2019-12-28T17:45:00+00:00,183,DK1
2019-12-28T18:50:00,2019-12-28T17:50:00+00:00,179,DK1
2019-12-28T18:55:00,2019-12-28T17:55:00+00:00,173,DK1
2019-12-28T19:00:00,2019-12-28T18:00:00+00:00,172,DK1
2019-12-28T19:05:00,2019-12-28T18:05:00+00:00,159,DK1
2019-12-28T19:10:00,2019-12-28T18:10:00+00:00,157,DK1
2019-12-28T19:15:00,2019-12-28T18:15:00+00:00,154,DK1
2019-12-28T19:20:00,2019-12-28T18:20:00+00:00,157,DK1
2019-12-28T19:25:00,2019-12-28T18:25:00+00:00,154,DK1
2019-12-28T19:30:00,2019-12-28T18:30:00+00:00,147,DK1
2019-12-28T19:35:00,2019-12-28T18:35:00+00:00,150,DK1
2019-12-28T19:40:00,2019-12-28T18:40:00+00:00,149,DK1
2019-12-28T19:45:00,2019-12-28T18:45:00+00:00,147,DK1
2019-12-28T19:50:00,2019-12-28T18:50:00+00:00,148,DK1
2019-12-28T19:55:00,2019-12-28T18:55:00+00:00,144,DK1
2019-12-28T20:00:00,2019-12-28T19:00:00+00:00,146,DK1
2019-12-28T20:05:00,2019-12-28T19:05:00+00:00,152,DK1
2019-12-28T20:10:00,2019-12-28T19:10:00+00:00,154,DK1
2019-12-28T20:15:00,2019-12-28T19:15:00+00:00,150,DK1
2019-12-28T20:20:00,2019-12-28T19:20:00+00:00,148,DK1
2019-12-28T20:25:00,2019-12-28T19:25:00+00:00,147,DK1
2019-12-28T20:30:00,2019-12-28T19:30:00+00:00,143,DK1
2019-12-28T20:35:00,2019-12-28T19:35:00+00:00,144,DK1
2019-12-28T20:40:00,2019-12-28T19:40:00+00:00,143,DK1
2019-12-28T20:45:00,2019-12-28T19:45:00+00:00,142,DK1
2019-12-28T20:50:00,2019-12-28T19:50:00+00:00,145,DK1
2019-12-28T20:55:00,2019-12-28T19:55:00+00:00,140,DK1
2019-12-28T21:00:00,2019-12-28T20:00:00+00:00,141,DK1
2019-12-28T21:05:00,2019-12-28T20:05:00+00:00,133,DK1
2019-12-28T21:10:00,2019-12-28T20:10:00+00:00,132,DK1
2019-12-28T21:15:00,2019-12-28T20:15:00+00:00,133,DK1
2019-12-28T21:20:00,2019-12-28T20:20:00+00:00,130,DK1
2019-12-28T21:25:00,2019-12-28T20:25:00+00:00,129,DK1
2019-12-28T21:30:00,2019-12-28T20:30:00+00:00,129,DK1
2019-12-28T21:35:00,2019-12-28T20:35:00+00:00,129,DK1
2019-12-28T21:40:00,2019-12-28T20:40:00+00:00,130,DK1
2019-12-28T21:45:00,2019-12-28T20:45:00+00:00,130,DK1
2019-12-28T21:50:00,2019-12-28T20:50:00+00:00,130,DK1
2019-12-28T21:55:00,2019-12-28T20:55:00+00:00,138,DK1
2019-12-28T22:00:00,2019-12-28T21:00:00+00:00,148,DK1
2019-12-28T22:05:00,2019-12-28T21:05:00+00:00,134,DK1
2019-12-28T22:10:00,2019-12-28T21:10:00+00:00,135,DK1
2019-12-28T22:15:00,2019-12-28T21:15:00+00:00,134,DK1
2019-12-28T22:20:00,2019-12-28T21:20:00+00:00,133,DK1
2019-12-28T22:25:00,2019-12-28T21:25:00+00:00,141,DK1
2019-12-28T22:30:00,2019-12-28T21:30:00+00:00,139,DK1
2019-12-28T22:35:00,2019-12-28T21:35:00+00:00,140,DK1
2019-12-28T22:40:00,2019-12-28T21:40:00+00:00,147,DK1
2019-12-28T22:45:00,2019-12-28T21:45:00+00:00,142,DK1
2019-12-28T22:50:00,2019-12-28T21:50:00+00:00,141,DK1
2019-12-28T22:55:00,2019-12-28T21:55:00+00:00,139,DK1
2019-12-28T23:00:00,2019-12-28T22:00:00+00:00,134,DK1
2019-12-28T23:05:00,2019-12-28T22:05:00+00:00,131,DK1
2019-12-28T23:10:00,2019-12-28T22:10:00+00:00,127,DK1
2019-12-28T23:15:00,2019-12-28T22:15:00+00:00,128,DK1
2019-12-28T23:20:00,2019-12-28T22:20:00+00:00,131,DK1
2019-12-28T23:25:00,2019-12-28T22:25:00+00:00,133,DK1
2019-12-28T23:30:00,2019-12-28T22:30:00+00:00,130,DK1
2019-12-28T23:35:00,2019-12-28T22:35:00+00:00,131,DK1
2019-12-28T23:40:00,2019-12-28T22:40:00+00:00,132,DK1
2019-12-28T23:45:00,2019-12-28T22:45:00+00:00,132,DK1
2019-12-28T23:50:00,2019-12-28T22:50:00+00:00,136,DK1
2019-12-28T23:55:00,2019-12-28T22:55:00+00:00,139,DK1
2019-12-29T00:00:00,2019-12-28T23:00:00+00:00,143,DK1
2019-12-29T00:05:00,2019-12-28T23:05:00+00:00,144,DK1
2019-12-29T00:10:00,2019-12-28T23:10:00+00:00,145,DK1
2019-12-29T00:15:00,2019-12-28T23:15:00+00:00,145,DK1
2019-12-29T00:20:00,2019-12-28T23:20:00+00:00,145,DK1
2019-12-29T00:25:00,2019-12-28T23:25:00+00:00,147,DK1
2019-12-29T00:30:00,2019-12-28T23:30:00+00:00,147,DK1
2019-12-29T00:35:00,2019-12-28T23:35:00+00:00,147,DK1
2019-12-29T00:40:00,2019-12-28T23:40:00+00:00,148,DK1
2019-12-29T00:45:00,2019-12-28T23:45:00+00:00,147,DK1
2019-12-29T00:50:00,2019-12-28T23:50:00+00:00,147,DK1
2019-12-29T00:55:00,2019-12-28T23:55:00+00:00,147,DK1
2019-12-29T01:00:00,2019-12-29T00:00:00+00:00,148,DK1
2019-12-29T01:05:00,2019-12-29T00:05:00+00:00,149,DK1
2019-12-29T01:10:00,2019-12-29T00:10:00+00:00,151,DK1
2019-12-29T01:15:00,2019-12-29T00:15:00+00:00,149,DK1
2019-12-29T01:20:00,2019-12-29T00:20:00+00:00,150,DK1
2019-12-29T01:25:00,2019-12-29T00:25:00+00:00,151,DK1
2019-12-29T01:30:00,2019-12-29T00:30:00+00:00,152,DK1
2019-12-29T01:35:00,2019-12-29T00:35:00+00:00,151,DK1
2019-12-29T01:40:00,2019-12-29T00:40:00+00:00,147,DK1
2019-12-29T01:45:00,2019-12-29T00:45:00+00:00,145,DK1
2019-12-29T01:50:00,2019-12-29T00:50:00+00:00,140,DK1
2019-12-29T01:55:00,2019-12-29T00:55:00+00:00,136,DK1
2019-12-29T02:00:00,2019-12-29T01:00:00+00:00,132,DK1
2019-12-29T02:05:00,2019-12-29T01:05:00+00:00,131,DK1
2019-12-29T02:10:00,2019-12-29T01:10:00+00:00,129,DK1
2019-12-29T02:15:00,2019-12-29T01:15:00+00:00,127,DK1
2019-12-29T02:20:00,2019-12-29T01:20:00+00:00,128,DK1
2019-12-29T02:25:00,2019-12-29T01:25:00+00:00,130,DK1
2019-12-29T02:30:00,2019-12-29T01:30:00+00:00,129,DK1
2019-12-29T02:35:00,2019-12-29T01:35:00+00:00,129,DK1
2019-12-29T02:40:00,2019-12-29T01:40:00+00:00,127,DK1
2019-12-29T02:45:00,2019-12-29T01:45:00+00:00,128,DK1
2019-12-29T02:50:00,2019-12-29T01:50:00+00:00,126,DK1
2019-12-29T02:55:00,2019-12-29T01:55:00+00:00,126,DK1
2019-12-29T03:00:00,2019-12-29T02:00:00+00:00,124,DK1
2019-12-29T03:05:00,2019-12-29T02:05:00+00:00,127,DK1
2019-12-29T03:10:00,2019-12-29T02:10:00+00:00,125,DK1
2019-12-29T03:15:00,2019-12-29T02:15:00+00:00,125,DK1
2019-12-29T03:20:00,2019-12-29T02:20:00+00:00,124,DK1
2019-12-29T03:25:00,2019-12-29T02:25:00+00:00,124,DK1
2019-12-29T03:30:00,2019-12-29T02:30:00+00:00,125,DK1
2019-12-29T03:35:00,2019-12-29T02:35:00+00:00,123,DK1
2019-12-29T03:40:00,2019-12-29T02:40:00+00:00,123,DK1
2019-12-29T03:45:00,2019-12-29T02:45:00+00:00,123,DK1
2019-12-29T03:50:00,2019-12-29T02:50:00+00:00,122,DK1
2019-12-29T03:55:00,2019-12-29T02:55:00+00:00,122,DK1
